id,item_name,image_url,url,description,group_ids,metadata:price,metadata:brand,metadata:gender
AA-14269,Summit Joggers,data/generated_images/summit-joggers.jpg,https://aura-alpine.com/products/summit-joggers,The Summit Joggers from Summit Style — premium apparel built for everyday adventure.,womens,206.29,Summit Style,Women
AA-14270,Summit Beanie,data/generated_images/summit-beanie.jpg,https://aura-alpine.com/products/summit-beanie,The Summit Beanie from Summit Style — premium apparel built for everyday adventure.,womens,139.71,Summit Style,Women
AA-14271,Aura Beanie,data/generated_images/aura-beanie.jpg,https://aura-alpine.com/products/aura-beanie,The Aura Beanie from Aura & Alpine — premium apparel built for everyday adventure.,mens,223.61,Aura & Alpine,Men
AA-14272,Alpine Cascade Sweater,data/generated_images/alpine-cascade-sweater.jpg,https://aura-alpine.com/products/alpine-cascade-sweater,The Alpine Cascade Sweater from Alpine Tech — premium apparel built for everyday adventure.,mens,195.82,Alpine Tech,Men
AA-14273,Urban Leggings,data/generated_images/urban-leggings.jpg,https://aura-alpine.com/products/urban-leggings,The Urban Leggings from Urban Peak — premium apparel built for everyday adventure.,womens,163.15,Urban Peak,Women
AA-14274,Urban Beanie,data/generated_images/urban-beanie.jpg,https://aura-alpine.com/products/urban-beanie,The Urban Beanie from Urban Peak — premium apparel built for everyday adventure.,mens,81.57,Urban Peak,Men
AA-14275,Alpine Blouse,data/generated_images/alpine-blouse.jpg,https://aura-alpine.com/products/alpine-blouse,The Alpine Blouse from Alpine Tech — premium apparel built for everyday adventure.,accessories,140.5,Alpine Tech,Unisex
AA-14276,Alpine North Skort,data/generated_images/alpine-north-skort.jpg,https://aura-alpine.com/products/alpine-north-skort,The Alpine North Skort from Alpine Tech — premium apparel built for everyday adventure.,mens,198.83,Alpine Tech,Men
AA-14277,Urban Atlas Cap,data/generated_images/urban-atlas-cap.jpg,https://aura-alpine.com/products/urban-atlas-cap,The Urban Atlas Cap from Urban Peak — premium apparel built for everyday adventure.,accessories,189.95,Urban Peak,Unisex
AA-14278,Alpine Vest,data/generated_images/alpine-vest.jpg,https://aura-alpine.com/products/alpine-vest,The Alpine Vest from Alpine Tech — premium apparel built for everyday adventure.,mens,56.59,Alpine Tech,Men
AA-14279,Aura Pants,data/generated_images/aura-pants.jpg,https://aura-alpine.com/products/aura-pants,The Aura Pants from Aura & Alpine — premium apparel built for everyday adventure.,accessories,89.08,Aura & Alpine,Unisex
AA-14280,Summit Cargo Pants,data/generated_images/summit-cargo-pants.jpg,https://aura-alpine.com/products/summit-cargo-pants,The Summit Cargo Pants from Summit Style — premium apparel built for everyday adventure.,accessories,217.0,Summit Style,Unisex
AA-14281,Summit Tank,data/generated_images/summit-tank.jpg,https://aura-alpine.com/products/summit-tank,The Summit Tank from Summit Style — premium apparel built for everyday adventure.,womens,233.97,Summit Style,Women
AA-14282,Summit Tee,data/generated_images/summit-tee.jpg,https://aura-alpine.com/products/summit-tee,The Summit Tee from Summit Style — premium apparel built for everyday adventure.,womens,82.8,Summit Style,Women
AA-14283,Aura Stone Pants,data/generated_images/aura-stone-pants.jpg,https://aura-alpine.com/products/aura-stone-pants,The Aura Stone Pants from Aura & Alpine — premium apparel built for everyday adventure.,mens,20.51,Aura & Alpine,Men
AA-14284,Alpine North Joggers,data/generated_images/alpine-north-joggers.jpg,https://aura-alpine.com/products/alpine-north-joggers,The Alpine North Joggers from Alpine Tech — premium apparel built for everyday adventure.,accessories,148.53,Alpine Tech,Unisex
AA-14285,Summit Cardigan,data/generated_images/summit-cardigan.jpg,https://aura-alpine.com/products/summit-cardigan,The Summit Cardigan from Summit Style — premium apparel built for everyday adventure.,mens,43.12,Summit Style,Men
AA-14286,Alpine Polo,data/generated_images/alpine-polo.jpg,https://aura-alpine.com/products/alpine-polo,The Alpine Polo from Alpine Tech — premium apparel built for everyday adventure.,mens,226.21,Alpine Tech,Men
AA-14287,Aura Tee,data/generated_images/aura-tee.jpg,https://aura-alpine.com/products/aura-tee,The Aura Tee from Aura & Alpine — premium apparel built for everyday adventure.,mens,115.81,Aura & Alpine,Men
AA-14288,Urban Hoodie,data/generated_images/urban-hoodie.jpg,https://aura-alpine.com/products/urban-hoodie,The Urban Hoodie from Urban Peak — premium apparel built for everyday adventure.,mens,202.61,Urban Peak,Men
AA-14289,Alpine Hoodie,data/generated_images/alpine-hoodie.jpg,https://aura-alpine.com/products/alpine-hoodie,The Alpine Hoodie from Alpine Tech — premium apparel built for everyday adventure.,womens,66.51,Alpine Tech,Women
AA-14290,Summit Cardigan,data/generated_images/summit-cardigan.jpg,https://aura-alpine.com/products/summit-cardigan,The Summit Cardigan from Summit Style — premium apparel built for everyday adventure.,accessories,126.14,Summit Style,Unisex
AA-14291,Alpine Hoodie,data/generated_images/alpine-hoodie.jpg,https://aura-alpine.com/products/alpine-hoodie,The Alpine Hoodie from Alpine Tech — premium apparel built for everyday adventure.,accessories,91.72,Alpine Tech,Unisex
AA-14292,Urban Leggings,data/generated_images/urban-leggings.jpg,https://aura-alpine.com/products/urban-leggings,The Urban Leggings from Urban Peak — premium apparel built for everyday adventure.,accessories,130.24,Urban Peak,Unisex
AA-14293,Urban Blouse,data/generated_images/urban-blouse.jpg,https://aura-alpine.com/products/urban-blouse,The Urban Blouse from Urban Peak — premium apparel built for everyday adventure.,accessories,226.13,Urban Peak,Unisex
AA-14294,Summit Dress,data/generated_images/summit-dress.jpg,https://aura-alpine.com/products/summit-dress,The Summit Dress from Summit Style — premium apparel built for everyday adventure.,womens,17.98,Summit Style,Women
AA-14295,Summit Trail Joggers,data/generated_images/summit-trail-joggers.jpg,https://aura-alpine.com/products/summit-trail-joggers,The Summit Trail Joggers from Summit Style — premium apparel built for everyday adventure.,mens,198.91,Summit Style,Men
AA-14296,Aura Polo,data/generated_images/aura-polo.jpg,https://aura-alpine.com/products/aura-polo,The Aura Polo from Aura & Alpine — premium apparel built for everyday adventure.,womens,46.04,Aura & Alpine,Women
AA-14297,Alpine Hoodie,data/generated_images/alpine-hoodie.jpg,https://aura-alpine.com/products/alpine-hoodie,The Alpine Hoodie from Alpine Tech — premium apparel built for everyday adventure.,accessories,244.05,Alpine Tech,Unisex
AA-14298,Aura Beanie,data/generated_images/aura-beanie.jpg,https://aura-alpine.com/products/aura-beanie,The Aura Beanie from Aura & Alpine — premium apparel built for everyday adventure.,womens,188.67,Aura & Alpine,Women
AA-14299,Alpine Prairie Sweater,data/generated_images/alpine-prairie-sweater.jpg,https://aura-alpine.com/products/alpine-prairie-sweater,The Alpine Prairie Sweater from Alpine Tech — premium apparel built for everyday adventure.,womens,57.04,Alpine Tech,Women
AA-14300,Urban Shirt,data/generated_images/urban-shirt.jpg,https://aura-alpine.com/products/urban-shirt,The Urban Shirt from Urban Peak — premium apparel built for everyday adventure.,accessories,23.63,Urban Peak,Unisex
AA-14301,Alpine Cardigan,data/generated_images/alpine-cardigan.jpg,https://aura-alpine.com/products/alpine-cardigan,The Alpine Cardigan from Alpine Tech — premium apparel built for everyday adventure.,womens,69.16,Alpine Tech,Women
AA-14302,Summit Polo,data/generated_images/summit-polo.jpg,https://aura-alpine.com/products/summit-polo,The Summit Polo from Summit Style — premium apparel built for everyday adventure.,womens,100.84,Summit Style,Women
AA-14303,Urban Blouse,data/generated_images/urban-blouse.jpg,https://aura-alpine.com/products/urban-blouse,The Urban Blouse from Urban Peak — premium apparel built for everyday adventure.,mens,104.33,Urban Peak,Men
AA-14304,Urban Sweater,data/generated_images/urban-sweater.jpg,https://aura-alpine.com/products/urban-sweater,The Urban Sweater from Urban Peak — premium apparel built for everyday adventure.,mens,218.65,Urban Peak,Men
AA-14305,Aura Polo,data/generated_images/aura-polo.jpg,https://aura-alpine.com/products/aura-polo,The Aura Polo from Aura & Alpine — premium apparel built for everyday adventure.,accessories,150.65,Aura & Alpine,Unisex
AA-14306,Urban Tee,data/generated_images/urban-tee.jpg,https://aura-alpine.com/products/urban-tee,The Urban Tee from Urban Peak — premium apparel built for everyday adventure.,accessories,94.84,Urban Peak,Unisex
AA-14307,Alpine Cargo Pants,data/generated_images/alpine-cargo-pants.jpg,https://aura-alpine.com/products/alpine-cargo-pants,The Alpine Cargo Pants from Alpine Tech — premium apparel built for everyday adventure.,accessories,121.33,Alpine Tech,Unisex
AA-14308,Summit Cargo Pants,data/generated_images/summit-cargo-pants.jpg,https://aura-alpine.com/products/summit-cargo-pants,The Summit Cargo Pants from Summit Style — premium apparel built for everyday adventure.,womens,114.66,Summit Style,Women
AA-14309,Aura Blouse,data/generated_images/aura-blouse.jpg,https://aura-alpine.com/products/aura-blouse,The Aura Blouse from Aura & Alpine — premium apparel built for everyday adventure.,accessories,202.05,Aura & Alpine,Unisex
AA-14310,Aura Dress,data/generated_images/aura-dress.jpg,https://aura-alpine.com/products/aura-dress,The Aura Dress from Aura & Alpine — premium apparel built for everyday adventure.,mens,110.79,Aura & Alpine,Men
AA-14311,Alpine Beanie,data/generated_images/alpine-beanie.jpg,https://aura-alpine.com/products/alpine-beanie,The Alpine Beanie from Alpine Tech — premium apparel built for everyday adventure.,mens,167.98,Alpine Tech,Men
AA-14312,Urban Beanie,data/generated_images/urban-beanie.jpg,https://aura-alpine.com/products/urban-beanie,The Urban Beanie from Urban Peak — premium apparel built for everyday adventure.,mens,137.74,Urban Peak,Men
AA-14313,Urban Cascade Joggers,data/generated_images/urban-cascade-joggers.jpg,https://aura-alpine.com/products/urban-cascade-joggers,The Urban Cascade Joggers from Urban Peak — premium apparel built for everyday adventure.,accessories,76.38,Urban Peak,Unisex
AA-14314,Aura Chino,data/generated_images/aura-chino.jpg,https://aura-alpine.com/products/aura-chino,The Aura Chino from Aura & Alpine — premium apparel built for everyday adventure.,womens,165.0,Aura & Alpine,Women
AA-14315,Urban Jacket,data/generated_images/urban-jacket.jpg,https://aura-alpine.com/products/urban-jacket,The Urban Jacket from Urban Peak — premium apparel built for everyday adventure.,accessories,163.93,Urban Peak,Unisex
AA-14316,Aura Skort,data/generated_images/aura-skort.jpg,https://aura-alpine.com/products/aura-skort,The Aura Skort from Aura & Alpine — premium apparel built for everyday adventure.,womens,72.1,Aura & Alpine,Women
AA-14317,Alpine Ridge Shirt,data/generated_images/alpine-ridge-shirt.jpg,https://aura-alpine.com/products/alpine-ridge-shirt,The Alpine Ridge Shirt from Alpine Tech — premium apparel built for everyday adventure.,womens,123.39,Alpine Tech,Women
AA-14318,Alpine Skort,data/generated_images/alpine-skort.jpg,https://aura-alpine.com/products/alpine-skort,The Alpine Skort from Alpine Tech — premium apparel built for everyday adventure.,womens,198.58,Alpine Tech,Women
AA-14319,Summit Beanie,data/generated_images/summit-beanie.jpg,https://aura-alpine.com/products/summit-beanie,The Summit Beanie from Summit Style — premium apparel built for everyday adventure.,mens,186.86,Summit Style,Men
AA-14320,Aura Blouse,data/generated_images/aura-blouse.jpg,https://aura-alpine.com/products/aura-blouse,The Aura Blouse from Aura & Alpine — premium apparel built for everyday adventure.,accessories,21.05,Aura & Alpine,Unisex
AA-14321,Urban Hoodie,data/generated_images/urban-hoodie.jpg,https://aura-alpine.com/products/urban-hoodie,The Urban Hoodie from Urban Peak — premium apparel built for everyday adventure.,womens,82.89,Urban Peak,Women
AA-14322,Aura Cargo Pants,data/generated_images/aura-cargo-pants.jpg,https://aura-alpine.com/products/aura-cargo-pants,The Aura Cargo Pants from Aura & Alpine — premium apparel built for everyday adventure.,mens,68.43,Aura & Alpine,Men
AA-14323,Aura Ridge Jacket,data/generated_images/aura-ridge-jacket.jpg,https://aura-alpine.com/products/aura-ridge-jacket,The Aura Ridge Jacket from Aura & Alpine — premium apparel built for everyday adventure.,womens,166.89,Aura & Alpine,Women
AA-14324,Summit Prairie Sweater,data/generated_images/summit-prairie-sweater.jpg,https://aura-alpine.com/products/summit-prairie-sweater,The Summit Prairie Sweater from Summit Style — premium apparel built for everyday adventure.,accessories,202.92,Summit Style,Unisex
AA-14325,Aura Skort,data/generated_images/aura-skort.jpg,https://aura-alpine.com/products/aura-skort,The Aura Skort from Aura & Alpine — premium apparel built for everyday adventure.,mens,161.82,Aura & Alpine,Men
AA-14326,Urban Beanie,data/generated_images/urban-beanie.jpg,https://aura-alpine.com/products/urban-beanie,The Urban Beanie from Urban Peak — premium apparel built for everyday adventure.,mens,51.45,Urban Peak,Men
AA-14327,Aura Pioneer Polo,data/generated_images/aura-pioneer-polo.jpg,https://aura-alpine.com/products/aura-pioneer-polo,The Aura Pioneer Polo from Aura & Alpine — premium apparel built for everyday adventure.,womens,83.34,Aura & Alpine,Women
AA-14328,Alpine Aurora Shirt,data/generated_images/alpine-aurora-shirt.jpg,https://aura-alpine.com/products/alpine-aurora-shirt,The Alpine Aurora Shirt from Alpine Tech — premium apparel built for everyday adventure.,womens,119.75,Alpine Tech,Women
AA-14329,Aura Skort,data/generated_images/aura-skort.jpg,https://aura-alpine.com/products/aura-skort,The Aura Skort from Aura & Alpine — premium apparel built for everyday adventure.,mens,52.51,Aura & Alpine,Men
AA-14330,Urban Prairie Leggings,data/generated_images/urban-prairie-leggings.jpg,https://aura-alpine.com/products/urban-prairie-leggings,The Urban Prairie Leggings from Urban Peak — premium apparel built for everyday adventure.,womens,89.35,Urban Peak,Women
AA-14331,Alpine Tee,data/generated_images/alpine-tee.jpg,https://aura-alpine.com/products/alpine-tee,The Alpine Tee from Alpine Tech — premium apparel built for everyday adventure.,mens,116.01,Alpine Tech,Men
AA-14332,Aura Echo Sweater,data/generated_images/aura-echo-sweater.jpg,https://aura-alpine.com/products/aura-echo-sweater,The Aura Echo Sweater from Aura & Alpine — premium apparel built for everyday adventure.,accessories,212.64,Aura & Alpine,Unisex
AA-14333,Aura Cargo Pants,data/generated_images/aura-cargo-pants.jpg,https://aura-alpine.com/products/aura-cargo-pants,The Aura Cargo Pants from Aura & Alpine — premium apparel built for everyday adventure.,mens,15.7,Aura & Alpine,Men
AA-14334,Aura Tee,data/generated_images/aura-tee.jpg,https://aura-alpine.com/products/aura-tee,The Aura Tee from Aura & Alpine — premium apparel built for everyday adventure.,mens,160.81,Aura & Alpine,Men
AA-14335,Aura Vest,data/generated_images/aura-vest.jpg,https://aura-alpine.com/products/aura-vest,The Aura Vest from Aura & Alpine — premium apparel built for everyday adventure.,mens,240.18,Aura & Alpine,Men
AA-14336,Alpine Chino,data/generated_images/alpine-chino.jpg,https://aura-alpine.com/products/alpine-chino,The Alpine Chino from Alpine Tech — premium apparel built for everyday adventure.,mens,131.77,Alpine Tech,Men
AA-14337,Aura Pioneer Tee,data/generated_images/aura-pioneer-tee.jpg,https://aura-alpine.com/products/aura-pioneer-tee,The Aura Pioneer Tee from Aura & Alpine — premium apparel built for everyday adventure.,accessories,216.35,Aura & Alpine,Unisex
AA-14338,Urban Tank,data/generated_images/urban-tank.jpg,https://aura-alpine.com/products/urban-tank,The Urban Tank from Urban Peak — premium apparel built for everyday adventure.,womens,150.06,Urban Peak,Women
AA-14339,Aura Sweater,data/generated_images/aura-sweater.jpg,https://aura-alpine.com/products/aura-sweater,The Aura Sweater from Aura & Alpine — premium apparel built for everyday adventure.,womens,37.99,Aura & Alpine,Women
AA-14340,Summit Pants,data/generated_images/summit-pants.jpg,https://aura-alpine.com/products/summit-pants,The Summit Pants from Summit Style — premium apparel built for everyday adventure.,accessories,30.75,Summit Style,Unisex
AA-14341,Alpine Pants,data/generated_images/alpine-pants.jpg,https://aura-alpine.com/products/alpine-pants,The Alpine Pants from Alpine Tech — premium apparel built for everyday adventure.,womens,233.44,Alpine Tech,Women
AA-14342,Urban Shorts,data/generated_images/urban-shorts.jpg,https://aura-alpine.com/products/urban-shorts,The Urban Shorts from Urban Peak — premium apparel built for everyday adventure.,mens,107.57,Urban Peak,Men
AA-14343,Aura Dress,data/generated_images/aura-dress.jpg,https://aura-alpine.com/products/aura-dress,The Aura Dress from Aura & Alpine — premium apparel built for everyday adventure.,accessories,113.1,Aura & Alpine,Unisex
AA-14344,Aura Tank,data/generated_images/aura-tank.jpg,https://aura-alpine.com/products/aura-tank,The Aura Tank from Aura & Alpine — premium apparel built for everyday adventure.,womens,87.24,Aura & Alpine,Women
AA-14345,Alpine Canyon Hoodie,data/generated_images/alpine-canyon-hoodie.jpg,https://aura-alpine.com/products/alpine-canyon-hoodie,The Alpine Canyon Hoodie from Alpine Tech — premium apparel built for everyday adventure.,accessories,108.24,Alpine Tech,Unisex
AA-14346,Urban Hoodie,data/generated_images/urban-hoodie.jpg,https://aura-alpine.com/products/urban-hoodie,The Urban Hoodie from Urban Peak — premium apparel built for everyday adventure.,mens,243.55,Urban Peak,Men
AA-14347,Aura Leggings,data/generated_images/aura-leggings.jpg,https://aura-alpine.com/products/aura-leggings,The Aura Leggings from Aura & Alpine — premium apparel built for everyday adventure.,womens,79.06,Aura & Alpine,Women
AA-14348,Summit Ember Shirt,data/generated_images/summit-ember-shirt.jpg,https://aura-alpine.com/products/summit-ember-shirt,The Summit Ember Shirt from Summit Style — premium apparel built for everyday adventure.,womens,176.69,Summit Style,Women
AA-14349,Alpine Jacket,data/generated_images/alpine-jacket.jpg,https://aura-alpine.com/products/alpine-jacket,The Alpine Jacket from Alpine Tech — premium apparel built for everyday adventure.,mens,201.04,Alpine Tech,Men
AA-14350,Aura Joggers,data/generated_images/aura-joggers.jpg,https://aura-alpine.com/products/aura-joggers,The Aura Joggers from Aura & Alpine — premium apparel built for everyday adventure.,mens,87.01,Aura & Alpine,Men
AA-14351,Alpine Tee,data/generated_images/alpine-tee.jpg,https://aura-alpine.com/products/alpine-tee,The Alpine Tee from Alpine Tech — premium apparel built for everyday adventure.,mens,178.89,Alpine Tech,Men
AA-14352,Urban Blouse,data/generated_images/urban-blouse.jpg,https://aura-alpine.com/products/urban-blouse,The Urban Blouse from Urban Peak — premium apparel built for everyday adventure.,womens,176.94,Urban Peak,Women
AA-14353,Urban Cardigan,data/generated_images/urban-cardigan.jpg,https://aura-alpine.com/products/urban-cardigan,The Urban Cardigan from Urban Peak — premium apparel built for everyday adventure.,mens,238.97,Urban Peak,Men
AA-14354,Summit Blouse,data/generated_images/summit-blouse.jpg,https://aura-alpine.com/products/summit-blouse,The Summit Blouse from Summit Style — premium apparel built for everyday adventure.,accessories,27.33,Summit Style,Unisex
AA-14355,Alpine Blouse,data/generated_images/alpine-blouse.jpg,https://aura-alpine.com/products/alpine-blouse,The Alpine Blouse from Alpine Tech — premium apparel built for everyday adventure.,womens,28.78,Alpine Tech,Women
AA-14356,Aura Beanie,data/generated_images/aura-beanie.jpg,https://aura-alpine.com/products/aura-beanie,The Aura Beanie from Aura & Alpine — premium apparel built for everyday adventure.,womens,100.98,Aura & Alpine,Women
AA-14357,Aura Jacket,data/generated_images/aura-jacket.jpg,https://aura-alpine.com/products/aura-jacket,The Aura Jacket from Aura & Alpine — premium apparel built for everyday adventure.,womens,216.79,Aura & Alpine,Women
AA-14358,Summit Cap,data/generated_images/summit-cap.jpg,https://aura-alpine.com/products/summit-cap,The Summit Cap from Summit Style — premium apparel built for everyday adventure.,womens,61.39,Summit Style,Women
AA-14359,Alpine Shorts,data/generated_images/alpine-shorts.jpg,https://aura-alpine.com/products/alpine-shorts,The Alpine Shorts from Alpine Tech — premium apparel built for everyday adventure.,mens,188.22,Alpine Tech,Men
AA-14360,Aura Cardigan,data/generated_images/aura-cardigan.jpg,https://aura-alpine.com/products/aura-cardigan,The Aura Cardigan from Aura & Alpine — premium apparel built for everyday adventure.,womens,40.91,Aura & Alpine,Women
AA-14361,Alpine Cargo Pants,data/generated_images/alpine-cargo-pants.jpg,https://aura-alpine.com/products/alpine-cargo-pants,The Alpine Cargo Pants from Alpine Tech — premium apparel built for everyday adventure.,womens,134.09,Alpine Tech,Women
AA-14362,Alpine Shorts,data/generated_images/alpine-shorts.jpg,https://aura-alpine.com/products/alpine-shorts,The Alpine Shorts from Alpine Tech — premium apparel built for everyday adventure.,womens,142.17,Alpine Tech,Women
AA-14363,Summit Jacket,data/generated_images/summit-jacket.jpg,https://aura-alpine.com/products/summit-jacket,The Summit Jacket from Summit Style — premium apparel built for everyday adventure.,accessories,194.07,Summit Style,Unisex
AA-14364,Aura Beanie,data/generated_images/aura-beanie.jpg,https://aura-alpine.com/products/aura-beanie,The Aura Beanie from Aura & Alpine — premium apparel built for everyday adventure.,accessories,55.41,Aura & Alpine,Unisex
AA-14365,Alpine Cardigan,data/generated_images/alpine-cardigan.jpg,https://aura-alpine.com/products/alpine-cardigan,The Alpine Cardigan from Alpine Tech — premium apparel built for everyday adventure.,womens,169.36,Alpine Tech,Women
AA-14366,Urban Cargo Pants,data/generated_images/urban-cargo-pants.jpg,https://aura-alpine.com/products/urban-cargo-pants,The Urban Cargo Pants from Urban Peak — premium apparel built for everyday adventure.,womens,121.49,Urban Peak,Women
AA-14367,Urban Beanie,data/generated_images/urban-beanie.jpg,https://aura-alpine.com/products/urban-beanie,The Urban Beanie from Urban Peak — premium apparel built for everyday adventure.,mens,204.52,Urban Peak,Men
AA-14368,Urban Skort,data/generated_images/urban-skort.jpg,https://aura-alpine.com/products/urban-skort,The Urban Skort from Urban Peak — premium apparel built for everyday adventure.,mens,236.75,Urban Peak,Men
AA-14369,Alpine Joggers,data/generated_images/alpine-joggers.jpg,https://aura-alpine.com/products/alpine-joggers,The Alpine Joggers from Alpine Tech — premium apparel built for everyday adventure.,accessories,236.35,Alpine Tech,Unisex
AA-14370,Urban Sweater,data/generated_images/urban-sweater.jpg,https://aura-alpine.com/products/urban-sweater,The Urban Sweater from Urban Peak — premium apparel built for everyday adventure.,mens,245.25,Urban Peak,Men
AA-14371,Urban Blouse,data/generated_images/urban-blouse.jpg,https://aura-alpine.com/products/urban-blouse,The Urban Blouse from Urban Peak — premium apparel built for everyday adventure.,mens,200.86,Urban Peak,Men
AA-14372,Urban Cargo Pants,data/generated_images/urban-cargo-pants.jpg,https://aura-alpine.com/products/urban-cargo-pants,The Urban Cargo Pants from Urban Peak — premium apparel built for everyday adventure.,mens,128.17,Urban Peak,Men
AA-14373,Urban Cap,data/generated_images/urban-cap.jpg,https://aura-alpine.com/products/urban-cap,The Urban Cap from Urban Peak — premium apparel built for everyday adventure.,womens,75.71,Urban Peak,Women
AA-14374,Summit Leggings,data/generated_images/summit-leggings.jpg,https://aura-alpine.com/products/summit-leggings,The Summit Leggings from Summit Style — premium apparel built for everyday adventure.,accessories,83.28,Summit Style,Unisex
AA-14375,Summit Jacket,data/generated_images/summit-jacket.jpg,https://aura-alpine.com/products/summit-jacket,The Summit Jacket from Summit Style — premium apparel built for everyday adventure.,mens,207.52,Summit Style,Men
AA-14376,Summit Cardigan,data/generated_images/summit-cardigan.jpg,https://aura-alpine.com/products/summit-cardigan,The Summit Cardigan from Summit Style — premium apparel built for everyday adventure.,womens,159.79,Summit Style,Women
AA-14377,Alpine Polo,data/generated_images/alpine-polo.jpg,https://aura-alpine.com/products/alpine-polo,The Alpine Polo from Alpine Tech — premium apparel built for everyday adventure.,mens,84.89,Alpine Tech,Men
AA-14378,Summit Tee,data/generated_images/summit-tee.jpg,https://aura-alpine.com/products/summit-tee,The Summit Tee from Summit Style — premium apparel built for everyday adventure.,accessories,135.41,Summit Style,Unisex
AA-14379,Urban Prairie Joggers,data/generated_images/urban-prairie-joggers.jpg,https://aura-alpine.com/products/urban-prairie-joggers,The Urban Prairie Joggers from Urban Peak — premium apparel built for everyday adventure.,womens,91.48,Urban Peak,Women
AA-14380,Aura Tee,data/generated_images/aura-tee.jpg,https://aura-alpine.com/products/aura-tee,The Aura Tee from Aura & Alpine — premium apparel built for everyday adventure.,womens,231.13,Aura & Alpine,Women
AA-14381,Urban Horizon Cargo Pants,data/generated_images/urban-horizon-cargo-pants.jpg,https://aura-alpine.com/products/urban-horizon-cargo-pants,The Urban Horizon Cargo Pants from Urban Peak — premium apparel built for everyday adventure.,mens,230.33,Urban Peak,Men
AA-14382,Alpine Beanie,data/generated_images/alpine-beanie.jpg,https://aura-alpine.com/products/alpine-beanie,The Alpine Beanie from Alpine Tech — premium apparel built for everyday adventure.,accessories,94.1,Alpine Tech,Unisex
AA-14383,Urban Ember Cap,data/generated_images/urban-ember-cap.jpg,https://aura-alpine.com/products/urban-ember-cap,The Urban Ember Cap from Urban Peak — premium apparel built for everyday adventure.,accessories,63.86,Urban Peak,Unisex
AA-14384,Urban Prairie Polo,data/generated_images/urban-prairie-polo.jpg,https://aura-alpine.com/products/urban-prairie-polo,The Urban Prairie Polo from Urban Peak — premium apparel built for everyday adventure.,womens,54.74,Urban Peak,Women
AA-14385,Urban Leggings,data/generated_images/urban-leggings.jpg,https://aura-alpine.com/products/urban-leggings,The Urban Leggings from Urban Peak — premium apparel built for everyday adventure.,accessories,89.35,Urban Peak,Unisex
AA-14386,Urban Hoodie,data/generated_images/urban-hoodie.jpg,https://aura-alpine.com/products/urban-hoodie,The Urban Hoodie from Urban Peak — premium apparel built for everyday adventure.,mens,165.1,Urban Peak,Men
AA-14387,Urban River Tank,data/generated_images/urban-river-tank.jpg,https://aura-alpine.com/products/urban-river-tank,The Urban River Tank from Urban Peak — premium apparel built for everyday adventure.,mens,90.0,Urban Peak,Men
AA-14388,Aura Beanie,data/generated_images/aura-beanie.jpg,https://aura-alpine.com/products/aura-beanie,The Aura Beanie from Aura & Alpine — premium apparel built for everyday adventure.,mens,195.86,Aura & Alpine,Men
AA-14389,Summit Hoodie,data/generated_images/summit-hoodie.jpg,https://aura-alpine.com/products/summit-hoodie,The Summit Hoodie from Summit Style — premium apparel built for everyday adventure.,accessories,83.4,Summit Style,Unisex
AA-14390,Alpine Skort,data/generated_images/alpine-skort.jpg,https://aura-alpine.com/products/alpine-skort,The Alpine Skort from Alpine Tech — premium apparel built for everyday adventure.,womens,208.56,Alpine Tech,Women
AA-14391,Urban Cardigan,data/generated_images/urban-cardigan.jpg,https://aura-alpine.com/products/urban-cardigan,The Urban Cardigan from Urban Peak — premium apparel built for everyday adventure.,mens,210.48,Urban Peak,Men
AA-14392,Summit Dress,data/generated_images/summit-dress.jpg,https://aura-alpine.com/products/summit-dress,The Summit Dress from Summit Style — premium apparel built for everyday adventure.,mens,46.2,Summit Style,Men
AA-14393,Summit Beanie,data/generated_images/summit-beanie.jpg,https://aura-alpine.com/products/summit-beanie,The Summit Beanie from Summit Style — premium apparel built for everyday adventure.,accessories,239.17,Summit Style,Unisex
AA-14394,Summit Shorts,data/generated_images/summit-shorts.jpg,https://aura-alpine.com/products/summit-shorts,The Summit Shorts from Summit Style — premium apparel built for everyday adventure.,womens,173.56,Summit Style,Women
AA-14395,Summit Atlas Pants,data/generated_images/summit-atlas-pants.jpg,https://aura-alpine.com/products/summit-atlas-pants,The Summit Atlas Pants from Summit Style — premium apparel built for everyday adventure.,accessories,137.52,Summit Style,Unisex
AA-14396,Aura Cardigan,data/generated_images/aura-cardigan.jpg,https://aura-alpine.com/products/aura-cardigan,The Aura Cardigan from Aura & Alpine — premium apparel built for everyday adventure.,womens,129.72,Aura & Alpine,Women
AA-14397,Aura Cargo Pants,data/generated_images/aura-cargo-pants.jpg,https://aura-alpine.com/products/aura-cargo-pants,The Aura Cargo Pants from Aura & Alpine — premium apparel built for everyday adventure.,accessories,56.46,Aura & Alpine,Unisex
AA-14398,Alpine Dress,data/generated_images/alpine-dress.jpg,https://aura-alpine.com/products/alpine-dress,The Alpine Dress from Alpine Tech — premium apparel built for everyday adventure.,accessories,163.76,Alpine Tech,Unisex
AA-14399,Aura Shorts,data/generated_images/aura-shorts.jpg,https://aura-alpine.com/products/aura-shorts,The Aura Shorts from Aura & Alpine — premium apparel built for everyday adventure.,womens,83.84,Aura & Alpine,Women
AA-14400,Urban River Joggers,data/generated_images/urban-river-joggers.jpg,https://aura-alpine.com/products/urban-river-joggers,The Urban River Joggers from Urban Peak — premium apparel built for everyday adventure.,womens,24.6,Urban Peak,Women
